"","Glycerol7a","Glycerol7b","Pyruvate5a","Pyruvate5b","logFC","logCPM","PValue","FDR_gly7_vs_pyr5"
"MT0780",44.0852258848901,65.3108518358216,20.6997158191477,21.5993711463607,-1.3421583159743,5.88785373160866,0.118574745234026,0.781200222979494
"MT0781",22.042612942445,102.631338599148,31.0495737287215,64.7981134390822,-0.429596624182739,6.26696927163732,0.711351759943573,1
"MT0782",77.1491452985576,65.3108518358216,82.7988632765908,86.3974845854429,0.253241290286772,6.61907367736703,0.855618646644512,1
"MT0783",165.319597068338,102.631338599148,113.848437005312,151.195598024525,0.00581358566425922,7.25786006014434,1,1
"MT0784",33.0639194136676,18.6602433816633,20.6997158191477,43.1987422927215,0.313531566562844,5.6198332894668,0.99999999999996,1
"MT0785",11.0213064712225,74.6409735266532,31.0495737287215,21.5993711463607,-0.731986330720345,5.81948475270065,0.628563413158169,1
"MT0786",143.276984125893,102.631338599148,217.347016101051,140.395912451345,0.559088525237776,7.41792770996637,0.226142892791306,0.937144677480333
"MT0787",11.0213064712225,0,10.3498579095738,10.7996855731804,0.902753154274225,4.83038535386218,0.999999999999776,1
"MT0787.1",0,9.33012169083165,0,21.5993711463607,0.902776266489909,4.82836656121913,0.999999999999776,1
"MT0788",22.042612942445,18.6602433816633,20.6997158191477,21.5993711463607,0.0610243541872571,5.36957415835164,1,1
"MT0789",11.0213064712225,18.6602433816633,10.3498579095738,0,-1.32265518346221,4.95194631685283,0.625028781099251,1
"MT0790",0,27.990365072495,31.0495737287215,0,0.0830124111785922,5.17196018350148,1,1
"MT0791",0,9.33012169083165,10.3498579095738,0,0.0518808130650454,4.68943342544726,1,1
"MT0792",11.0213064712225,18.6602433816633,41.3994316382954,53.9984278659018,1.57049644352844,5.6927040235879,0.146088845337762,0.845460206510285
"MT0793",22.042612942445,9.33012169083165,20.6997158191477,32.3990567195411,0.752673852792199,5.37181811014174,0.726604467605148,1
"MT0794",0,18.6602433816633,10.3498579095738,0,-0.793236367283017,4.82533408659415,0.999999999999776,1
"MT0795",22.042612942445,9.33012169083165,0,0,-3.67088639349533,4.82898478981677,0.250028782756125,0.937144677480333
"MT0796",55.1065323561126,46.6506084541583,51.7492895478692,43.1987422927215,-0.0849341860552963,6.12446563642762,0.999999999999996,1
"MT0797",33.0639194136676,130.621703671643,51.7492895478692,97.1971701586233,-0.186323217137247,6.64513276756549,0.880190798259487,1
"MT0798",154.298290597115,102.631338599148,72.4490053670169,107.996855731804,-0.487131512601416,7.01650406981944,0.295725428385359,0.981035463876382
"MT0799",0,46.6506084541583,41.3994316382954,43.1987422927215,0.726868120147845,5.75709050685473,0.610094447501517,1
"MT0800",0,9.33012169083165,10.3498579095738,0,0.0518808130650454,4.68943342544726,1,1
"MT0801",99.1917582410027,0,51.7492895478692,75.5977990122626,0.420445068353448,6.23968194178845,0.744400835756008,1
"MT0802",33.0639194136676,65.3108518358216,41.3994316382954,32.3990567195411,-0.436611721462457,6.00810918343928,0.629172676916828,1
"MT0804",66.1278388273351,18.6602433816633,41.3994316382954,32.3990567195411,-0.130276268280885,5.89764374777588,1,1
"MT0805",88.1704517697802,121.291581980811,155.247868643608,118.796541304984,0.36972401080802,7.14830723696721,0.474663179670144,1
"MT0806",11.0213064712225,18.6602433816633,41.3994316382954,75.5977990122626,1.85305681389678,5.83150232825975,0.0574387057215484,0.644373910956201
"MT0807",44.0852258848901,65.3108518358216,103.498579095738,53.9984278659018,0.502686054180287,6.45449166117015,0.562347785879619,1
"MT0808",44.0852258848901,27.990365072495,20.6997158191477,0,-1.62795790012853,5.4560981794469,0.179763050385202,0.912895588801772
"MT0809",44.0852258848901,55.9807301449899,31.0495737287215,43.1987422927215,-0.436625403207904,6.01099653013695,0.629172676916828,1
"MT0810",0,0,31.0495737287215,64.7981134390822,5.24200115569962,5.46096601569762,0.00441090579449004,0.128933505977047
"MT0811",11.0213064712225,55.9807301449899,51.7492895478692,86.3974845854429,0.939413869213051,6.17451595860104,0.288451161949735,0.974304363341905
"MT0812",0,0,62.0991474574431,21.5993711463607,5.07364173905124,5.37095055899653,0.0109529488609127,0.246508960165974
"MT0813",77.1491452985576,102.631338599148,103.498579095738,86.3974845854429,0.0639718613789062,6.82588214274014,1,1
"MT0814",11.0213064712225,9.33012169083165,72.4490053670169,21.5993711463607,2.09558621698833,5.61837219465702,0.0893570357025842,0.74213155392169
"MT0815",11.0213064712225,27.990365072495,31.0495737287215,10.7996855731804,0.0610380434412854,5.36640896699343,1,1
"MT0816",88.1704517697802,18.6602433816633,20.6997158191477,21.5993711463607,-1.23330408954008,5.83464712519944,0.242716823641396,0.937144677480333
"MT0817",55.1065323561126,46.6506084541583,62.0991474574431,64.7981134390822,0.320539460316777,6.27774813105489,0.831882864177155,1
"MT0818",11.0213064712225,9.33012169083165,10.3498579095738,10.7996855731804,0.057635975436252,4.95429006467802,1,1
"MT0819",33.0639194136676,65.3108518358216,31.0495737287215,97.1971701586233,0.329573153180287,6.27499617111686,0.847148460482001,1
"MT0820",22.042612942445,83.9710952174849,51.7492895478692,32.3990567195411,-0.372845618204634,6.11567040210333,0.830134297833668,1
"MT0821",33.0639194136676,46.6506084541583,41.3994316382954,43.1987422927215,0.0628888718612562,5.95263537039305,1,1
"MT0822",11.0213064712225,0,31.0495737287215,21.5993711463607,2.12720513792279,5.17913448222258,0.218803965596538,0.937144677480333
"MT0823",154.298290597115,55.9807301449899,144.898010734034,129.596226878164,0.428377331846118,7.13416907937031,0.507545398959408,1
"MT0824",11.0213064712225,27.990365072495,31.0495737287215,21.5993711463607,0.366258656782849,5.45460013105521,1,1
"MT0825",231.447435895673,317.224137488276,269.09630564892,334.790252768591,0.120081586093155,8.27263224426212,0.733683217685057,1
"MT0826",44.0852258848901,65.3108518358216,62.0991474574431,32.3990567195411,-0.219142926298634,6.17276595286789,0.82387053214286,1
"MT0828",11.0213064712225,9.33012169083165,20.6997158191477,21.5993711463607,0.976872054707862,5.17748345282527,0.687535974303402,1
"MT0829",154.298290597115,177.272312125801,186.297442372329,161.995283597705,0.0649127630153896,7.57662498558831,0.906784167675053,1
"MT0830",66.1278388273351,83.9710952174849,113.848437005312,107.996855731804,0.542596450920699,6.82859043215826,0.405358493747551,1
"MT0831",55.1065323561126,37.3204867633266,62.0991474574431,64.7981134390822,0.468544245413609,6.23019911858541,0.663752834090912,1
"MT0832",66.1278388273351,37.3204867633266,41.3994316382954,32.3990567195411,-0.436666891069542,6.0150443874805,0.629172676916828,1
"MT0833",11.0213064712225,27.990365072495,41.3994316382954,21.5993711463607,0.618042333973544,5.53715817955014,0.753953460838807,1
"MT0834",77.1491452985576,93.3012169083165,155.247868643608,32.3990567195411,0.142119085229992,6.79139814540324,0.889308412549251,1
"MT0835",33.0639194136676,37.3204867633266,51.7492895478692,10.7996855731804,-0.1521942415711,5.75945712357315,1,1
"MT0836",121.234371183448,83.9710952174849,155.247868643608,64.7981134390822,0.127324192643286,6.98569652921815,1,1
"MT0837",154.298290597115,195.932555507465,227.696874010625,205.194025890427,0.292408047773945,7.75960937028005,0.44853919422516,1
"MT0838",11.0213064712225,9.33012169083165,0,10.7996855731804,-0.793250058230977,4.82867564963769,0.999999999999776,1
"MT0839",11.0213064712225,9.33012169083165,10.3498579095738,32.3990567195411,0.976876763687832,5.17812672953957,0.687535974303402,1
"MT0840",55.1065323561126,121.291581980811,41.3994316382954,32.3990567195411,-1.26273303884831,6.40296026748626,0.0783161119788369,0.690864829336096
"MT0841",44.0852258848901,46.6506084541583,82.7988632765908,43.1987422927215,0.468553224649339,6.22685711909057,0.663752834090912,1
"MT0842",66.1278388273351,37.3204867633266,31.0495737287215,21.5993711463607,-0.902756768609723,5.89406235143025,0.301898461456199,0.981035463876382
"MT0843",55.1065323561126,37.3204867633266,93.1487211861646,86.3974845854429,0.962548578526036,6.46089987879916,0.168850125502595,0.90934646614839
"MT0844",121.234371183448,111.96146028998,82.7988632765908,86.3974845854429,-0.452805118231187,6.92288920845433,0.337146658805645,1
"MT0845",154.298290597115,149.281947053306,93.1487211861646,64.7981134390822,-0.924114726687421,7.09310304847477,0.0492960520353733,0.585450832967332
"MT0846",352.681807079121,242.583163961623,103.498579095738,107.996855731804,-1.46549872451088,7.79566022729665,0.000252158346215155,0.0153228221716742
"MT0847",88.1704517697802,55.9807301449899,103.498579095738,97.1971701586233,0.497717174353566,6.73130957740704,0.487128054756607,1
"MT0848",154.298290597115,158.612068744138,331.195453106363,259.192453756329,0.911984838059217,7.94274637325006,0.00887450447936577,0.218624617106538
"MT0849",22.042612942445,0,0,21.5993711463607,0.0457908020853572,4.95760038788636,1,1
"MT0851",11.0213064712225,37.3204867633266,10.3498579095738,21.5993711463607,-0.631049047647766,5.36542800176958,0.726604467605148,1
"MT0852",253.490048838118,345.214502560771,196.647300281903,118.796541304984,-0.925938579855434,7.97098497303172,0.013728230094478,0.282786027821846
"MT0854",11.0213064712225,27.990365072495,10.3498579095738,21.5993711463607,-0.326565657389309,5.27382658592531,1,1
"MT0854.1",88.1704517697802,65.3108518358216,41.3994316382954,32.3990567195411,-1.00958774469125,6.27574335243647,0.133964334135043,0.812244795996192
"MT0855",187.362210010783,139.951825362475,144.898010734034,151.195598024525,-0.128413401516875,7.45980794569798,0.902321390777291,1
"MT0856",11.0213064712225,9.33012169083165,41.3994316382954,10.7996855731804,1.28180039757801,5.27645069155261,0.455338290272021,1
"MT0856.1",11.0213064712225,9.33012169083165,0,0,-3.1414675785914,4.6904152319196,0.500019188504197,1
"MT0857",0,0,20.6997158191477,10.7996855731804,3.73072651417074,4.82941241870923,0.250028782756125,0.937144677480333
"MT0858",11.0213064712225,0,10.3498579095738,10.7996855731804,0.902753154274225,4.83038535386218,0.999999999999776,1
"MT0860",11.0213064712225,18.6602433816633,31.0495737287215,53.9984278659018,1.40533324139222,5.61864785386157,0.226661429333827,0.937144677480333
"MT0861",33.0639194136676,18.6602433816633,51.7492895478692,53.9984278659018,1.02772922840075,5.89622415745187,0.301898461456199,0.981035463876382
"MT0862",11.0213064712225,18.6602433816633,0,0,-3.67086799376709,4.826304940097,0.250028782756125,0.937144677480333
"MT0864",66.1278388273351,9.33012169083165,31.0495737287215,64.7981134390822,0.397360146175194,5.9622999085827,0.827732996589978,1
"MT0865",11.0213064712225,0,0,10.7996855731804,0.051867120606996,4.69281571240364,1,1
"MT0866",33.0639194136676,27.990365072495,10.3498579095738,43.1987422927215,-0.189438348341941,5.61827248472497,1,1
"MT0867",22.042612942445,18.6602433816633,62.0991474574431,32.3990567195411,1.18403974386293,5.76282782774314,0.266966266311477,0.958889642495401
"MT0869",33.0639194136676,9.33012169083165,72.4490053670169,86.3974845854429,1.90565988548785,6.13081125125726,0.0192533925330711,0.347514203839491
"MT0870",88.1704517697802,18.6602433816633,72.4490053670169,151.195598024525,1.1025472841148,6.66682680402984,0.126306044978157,0.783183401344149
"MT0873",0,9.33012169083165,20.6997158191477,10.7996855731804,1.4343945169309,4.95332789847972,0.625028781099251,1
"MT0874",22.042612942445,9.33012169083165,10.3498579095738,21.5993711463607,0.0598448300087259,5.17842714530812,1,1
"MT0875",0,9.33012169083165,0,21.5993711463607,0.902776266489909,4.82836656121913,0.999999999999776,1
"MT0876",44.0852258848901,65.3108518358216,31.0495737287215,64.7981134390822,-0.219128804794722,6.17445179370791,0.82387053214286,1
"MT0877",22.042612942445,27.990365072495,0,10.7996855731804,-2.01358114750072,5.17448505918853,0.218803965596538,0.937144677480333
"MT0878",44.0852258848901,55.9807301449899,41.3994316382954,32.3990567195411,-0.436630111097439,6.01041902756728,0.629172676916828,1
"MT0879",0,9.33012169083165,10.3498579095738,10.7996855731804,0.902771556787817,4.82770358385858,0.999999999999776,1
"MT0880",33.0639194136676,0,20.6997158191477,53.9984278659018,1.20937544966711,5.54556291493534,0.382583325669512,1
"MT0881",33.0639194136676,46.6506084541583,20.6997158191477,10.7996855731804,-1.28258114159093,5.61332103315719,0.226661429333827,0.937144677480333
"MT0882",286.553968251786,466.506084541583,258.746447739346,259.192453756329,-0.555398586392129,8.4105124445445,0.104282501731057,0.781200222979494
"MT0883",606.171855917239,643.778396667384,445.043890111675,388.788680634493,-0.583622116671309,9.08338478531627,0.0129380068068339,0.272670363108187
"MT0884",22.042612942445,55.9807301449899,41.3994316382954,32.3990567195411,-0.123643848128056,5.88820634180838,1,1
"MT0885",44.0852258848901,46.6506084541583,31.0495737287215,10.7996855731804,-1.05993581537421,5.75881266281007,0.266966266311477,0.958889642495401
"MT0887",77.1491452985576,111.96146028998,72.4490053670169,43.1987422927215,-0.711209208344565,6.61055602121522,0.265197874440545,0.958889642495401
"MT0888",22.042612942445,18.6602433816633,10.3498579095738,21.5993711463607,-0.326584055607947,5.27638994053521,1,1
"MT0889",22.042612942445,9.33012169083165,20.6997158191477,21.5993711463607,0.44745323980393,5.27802161122225,1,1
"MT0890",55.1065323561126,37.3204867633266,134.54815282446,86.3974845854429,1.26294107134224,6.62142912805552,0.045407400372939,0.565035432627084
"MT0891",44.0852258848901,18.6602433816633,0,43.1987422927215,-0.501318135591887,5.54269229240734,0.781619448990681,1
"MT0892",99.1917582410027,27.990365072495,72.4490053670169,75.5977990122626,0.272955604509377,6.46485429635311,0.856045103718296,1
"MT0892.1",11.0213064712225,0,20.6997158191477,10.7996855731804,1.43437611441731,4.95597958059385,0.625028781099251,1
"MT0893",55.1065323561126,46.6506084541583,103.498579095738,43.1987422927215,0.53695690775539,6.36985892916972,0.558500210295496,1
"MT0894",88.1704517697802,233.253042270791,103.498579095738,118.796541304984,-0.563251118217204,7.30881123106347,0.294326686233755,0.981035463876382
"MT0895",22.042612942445,37.3204867633266,10.3498579095738,21.5993711463607,-0.882351050512757,5.45392191046681,0.50788804168943,1
"MT0896",165.319597068338,307.894015797445,289.796021468068,172.794969170886,-0.0493942033332829,8.00130698570423,1,1
"MT0897",22.042612942445,37.3204867633266,41.3994316382954,32.3990567195411,0.276563141199582,5.75977573419161,1,1
"MT0898",44.0852258848901,9.33012169083165,20.6997158191477,21.5993711463607,-0.248601329016324,5.46053782466022,1,1
"MT0899",55.1065323561126,46.6506084541583,51.7492895478692,75.5977990122626,0.320544166410478,6.27830108735269,0.831882864177155,1
"MT0900",55.1065323561126,121.291581980811,72.4490053670169,107.996855731804,-0.0120757937558421,6.78970432598713,1,1
"MT0901",11.0213064712225,18.6602433816633,10.3498579095738,10.7996855731804,-0.471764439739442,5.06817926252512,1,1
"MT0902",33.0639194136676,9.33012169083165,10.3498579095738,21.5993711463607,-0.32660245406106,5.27895636636903,1,1
"MT0903",33.0639194136676,27.990365072495,20.6997158191477,10.7996855731804,-0.882374155280679,5.45580655505348,0.50788804168943,1
"MT0904",0,9.33012169083165,10.3498579095738,0,0.0518808130650454,4.68943342544726,1,1
"MT0905",11.0213064712225,18.6602433816633,20.6997158191477,32.3990567195411,0.752692252520437,5.36927964950149,0.726604467605148,1
"MT0906",286.553968251786,177.272312125801,134.54815282446,140.395912451345,-0.727535412570227,7.67725946803484,0.0852765151715274,0.723065521663695
"MT0907",44.0852258848901,55.9807301449899,62.0991474574431,86.3974845854429,0.538835711340786,6.36986696387067,0.541444507942512,1
"MT0908",132.25567765467,65.3108518358216,113.848437005312,97.1971701586233,0.134343314944489,6.93005182418429,1,1
"MT0909",33.0639194136676,65.3108518358216,20.6997158191477,10.7996855731804,-1.59553062250811,5.75488622781825,0.0923655471272272,0.749206690997414
"MT0910",11.0213064712225,0,0,21.5993711463607,0.902721907072586,4.83104926728367,0.99999999999999,1
"MT0911",220.42612942445,139.951825362475,62.0991474574431,97.1971701586233,-1.14868882414369,7.22987865519488,0.0109125789184056,0.246508960165974
"MT0912",55.1065323561126,102.631338599148,41.3994316382954,118.796541304984,-0.0171256766776453,6.6514952191389,1,1
"MT0914",44.0852258848901,83.9710952174849,62.0991474574431,118.796541304984,0.448910654808238,6.61575975075769,0.482798495354338,1
"MT0915",44.0852258848901,37.3204867633266,31.0495737287215,64.7981134390822,0.228043096065779,6.01507970200183,1,1
"MT0915.1",0,0,10.3498579095738,10.7996855731804,3.19910355402765,4.69183263353601,0.500019188504197,1
"MT0916",11.0213064712225,37.3204867633266,51.7492895478692,86.3974845854429,1.39832077313731,6.07032887334574,0.0963665851214616,0.753975470714268
"MT0917",22.042612942445,0,10.3498579095738,10.7996855731804,0.0576175741981312,4.95694306013194,1,1
"MT0918",22.042612942445,0,10.3498579095738,10.7996855731804,0.0576175741981312,4.95694306013194,1,1
"MT0919",11.0213064712225,9.33012169083165,20.6997158191477,10.7996855731804,0.589258935579339,5.06984771084483,1,1
"MT0920",473.916178262568,373.204867633266,175.947584462755,431.987422927215,-0.47758312453885,8.58356869927526,0.234936859649798,0.937144677480333
"MT0921",33.0639194136676,65.3108518358216,72.4490053670169,53.9984278659018,0.320571533742405,6.27278722768026,0.831882864177155,1
"MT0921.1",33.0639194136676,9.33012169083165,31.0495737287215,21.5993711463607,0.366221860111098,5.45962090270255,1,1
"MT0922",22.042612942445,9.33012169083165,31.0495737287215,43.1987422927215,1.2187637296106,5.54245526403142,0.343844428923149,1
"MT0923",22.042612942445,9.33012169083165,10.3498579095738,10.7996855731804,-0.47178283946768,5.07080063626831,1,1
"MT0924",0,9.33012169083165,20.6997158191477,21.5993711463607,1.82200763605943,5.06954461966224,0.375047968498864,1
"MT0925",110.213064712225,111.96146028998,124.198294914886,129.596226878164,0.188343459161568,7.12470425721616,0.767538130731419,1
"MT0926",33.0639194136676,27.990365072495,10.3498579095738,10.7996855731804,-1.41399711542377,5.36825638485117,0.289138047486544,0.974304363341905
"MT0927",11.0213064712225,27.990365072495,20.6997158191477,32.3990567195411,0.366263365394164,5.45522342675495,1,1
"MT0928",44.0852258848901,46.6506084541583,113.848437005312,75.5977990122626,1.0438858158833,6.50009991665509,0.122271074091563,0.781200222979494
"MT0929",22.042612942445,46.6506084541583,62.0991474574431,64.7981134390822,0.819813420115973,6.12309816075225,0.359460425387821,1
"MT0930",22.042612942445,37.3204867633266,51.7492895478692,75.5977990122626,1.03375580857653,6.07059794546441,0.238047546408693,0.937144677480333
"MT0931",33.0639194136676,37.3204867633266,72.4490053670169,53.9984278659018,0.819790320111823,6.12479889619767,0.359460425387821,1
"MT0932",11.0213064712225,0,0,21.5993711463607,0.902757863976317,4.83104926728367,0.999999999999776,1
"MT0934",77.1491452985576,93.3012169083165,72.4490053670169,118.796541304984,0.145251917484151,6.79536432684398,1,1
"MT0934.1",44.0852258848901,55.9807301449899,20.6997158191477,32.3990567195411,-0.902715280026304,5.88993382653795,0.301898461456199,0.981035463876382
"MT0936",11.0213064712225,18.6602433816633,20.6997158191477,10.7996855731804,0.0598585204036456,5.17519113902835,1,1
"MT0937",44.0852258848901,27.990365072495,31.0495737287215,10.7996855731804,-0.708721820134809,5.61733519978368,0.548914678204442,1
"MT0938",33.0639194136676,46.6506084541583,41.3994316382954,32.3990567195411,-0.123662240545268,5.89056256960005,1,1
"MT0939",77.1491452985576,27.990365072495,20.6997158191477,43.1987422927215,-0.657838628876539,5.9590251829748,0.481186012497967,1
"MT0940",11.0213064712225,18.6602433816633,20.6997158191477,0,-0.47176914942616,5.06753032707069,1,1
"MT0942",44.0852258848901,0,20.6997158191477,21.5993711463607,0.0402838567135378,5.37465470780504,1,1
"MT0944",11.0213064712225,0,10.3498579095738,0,0.0518624105514534,4.69214498444223,1,1
"MT0945",11.0213064712225,0,41.3994316382954,0,1.79750488772418,5.07086749479861,0.444623073617658,1
"MT0946",11.0213064712225,9.33012169083165,0,0,-3.1414675785914,4.6904152319196,0.500019188504197,1
"MT0947",0,9.33012169083165,10.3498579095738,10.7996855731804,0.902771556787817,4.82770358385858,0.999999999999776,1
"MT0949",242.468742366895,214.592798889128,300.145879377642,205.194025890427,0.154915052021391,8.02852622962,0.70558712629056,1
"MT0950",88.1704517697802,18.6602433816633,31.0495737287215,10.7996855731804,-1.23906333115139,5.83405141464441,0.253365899280667,0.943741820655082
"MT0951",44.0852258848901,65.3108518358216,62.0991474574431,32.3990567195411,-0.219142926298634,6.17276595286789,0.82387053214286,1
"MT0952",88.1704517697802,37.3204867633266,103.498579095738,64.7981134390822,0.467281434131393,6.54466533173551,0.587412400480069,1
"MT0953",0,46.6506084541583,72.4490053670169,75.5977990122626,1.50492242708175,6.12199783717203,0.0672393567797808,0.664526631890687
"MT0954",22.042612942445,46.6506084541583,20.6997158191477,32.3990567195411,-0.403459710096135,5.68775567270524,0.774465991434295,1
"MT0955",88.1704517697802,55.9807301449899,113.848437005312,118.796541304984,0.706723342046998,6.83420936326268,0.243311276691659,0.937144677480333
"MT0956",11.0213064712225,18.6602433816633,62.0991474574431,53.9984278659018,1.85304740098819,5.83031257948626,0.0574387057215484,0.644373910956201
"MT0957",88.1704517697802,55.9807301449899,31.0495737287215,64.7981134390822,-0.560421048307926,6.32613757262767,0.408606025582103,1
"MT0958",683.321001215796,587.797666522394,496.793179659545,539.984278659018,-0.287519239580578,9.22243350504614,0.193680115753643,0.937144677480333
"MT0959",297.575274723008,345.214502560771,269.09630564892,161.995283597705,-0.573904760498087,8.18103302515137,0.098844641254671,0.763967845737209
"MT0960",66.1278388273351,46.6506084541583,93.1487211861646,107.996855731804,0.8386186946517,6.62193118070159,0.200748008871427,0.937144677480333
"MT0961",154.298290597115,177.272312125801,155.247868643608,151.195598024525,-0.119892019335898,7.49584389014433,0.903465353217761,1
"MT0962",132.25567765467,102.631338599148,93.1487211861646,53.9984278659018,-0.642380817279835,6.8605063195076,0.188055203852489,0.932856154076429
"MT0963",44.0852258848901,27.990365072495,20.6997158191477,32.3990567195411,-0.403496498181931,5.69261830258471,0.774465991434295,1
"MT0964",11.0213064712225,18.6602433816633,10.3498579095738,21.5993711463607,0.0598632297369642,5.17583369989675,1,1
"MT0965",66.1278388273351,121.291581980811,41.3994316382954,107.996855731804,-0.361124408190443,6.72152969633119,0.630656912957317,1
"MT0966",110.213064712225,139.951825362475,103.498579095738,53.9984278659018,-0.663145051555417,6.94763484390121,0.207147518089162,0.937144677480333
"MT0967",44.0852258848901,18.6602433816633,41.3994316382954,32.3990567195411,0.27652635009604,5.7645917431447,1,1
"MT0968",33.0639194136676,27.990365072495,0,21.5993711463607,-1.41399240572167,5.36888624121695,0.289138047486544,0.974304363341905
"MT0971",22.042612942445,37.3204867633266,51.7492895478692,43.1987422927215,0.628277456110751,5.89177993306159,0.607344244109518,1
"MT0972",33.0639194136676,27.990365072495,41.3994316382954,43.1987422927215,0.463095858171503,5.82995401420839,0.790583596858394,1
"MT0974",0,18.6602433816633,10.3498579095738,10.7996855731804,0.0576543764397538,4.95164062594261,1,1
"MT0975",110.213064712225,55.9807301449899,20.6997158191477,32.3990567195411,-1.57043765257321,6.22981311609863,0.0311982596120573,0.452393239112214
"MT0976",110.213064712225,65.3108518358216,72.4490053670169,75.5977990122626,-0.211872062282872,6.65833591256279,0.720261127873766,1
"MT0977",165.319597068338,158.612068744138,124.198294914886,75.5977990122626,-0.680750652785713,7.24826578853961,0.129387063861148,0.799568194640245
"MT0978",198.383516482005,158.612068744138,165.597726553182,151.195598024525,-0.157830465056871,7.56087595707521,0.813728611332773,1
"MT0979",55.1065323561126,111.96146028998,113.848437005312,75.5977990122626,0.147695951238566,6.78945223067787,0.869375927211858,1
"MT0980",33.0639194136676,9.33012169083165,0,0,-4.05733367756512,4.95555898109502,0.125028783308378,0.781200222979494
"MT0981",308.596581194231,391.865111014929,279.446163558494,248.392768183148,-0.416352292079377,8.36106066396391,0.181146125826949,0.914762845934979
"MT0982",242.468742366895,345.214502560771,196.647300281903,280.791824902689,-0.317649992745126,8.1692971224311,0.391690842676936,1
"MT0983",33.0639194136676,0,20.6997158191477,0,-0.50953164892825,5.07277475910987,0.999999999999999,1
"MT0984",55.1065323561126,130.621703671643,82.7988632765908,161.995283597705,0.349315567660151,7.00912539085572,0.501722734029482,1
"MT0985",55.1065323561126,55.9807301449899,51.7492895478692,75.5977990122626,0.18632174495861,6.32426736399635,1,1
"MT0986",88.1704517697802,93.3012169083165,93.1487211861646,64.7981134390822,-0.195223623569289,6.72476727917176,0.728499149566964,1
"MT0988",11.0213064712225,9.33012169083165,10.3498579095738,10.7996855731804,0.057635975436252,4.95429006467802,1,1
"MT0989",22.042612942445,55.9807301449899,20.6997158191477,21.5993711463607,-0.894194180839019,5.68561102398146,0.390556983887772,1
"MT0992",0,0,10.3498579095738,21.5993711463607,3.73073122350406,4.83007598736625,0.250028782756125,0.937144677480333
"MT0992.1",0,0,10.3498579095738,10.7996855731804,3.19910355402765,4.69183263353601,0.500019188504197,1
"MT0993",11.0213064712225,9.33012169083165,10.3498579095738,0,-0.793254768286519,4.82801256218885,0.999999999999776,1
"MT0994",22.042612942445,46.6506084541583,20.6997158191477,64.7981134390822,0.25516656098431,5.89146340134026,0.999999999999995,1
"MT0995",22.042612942445,0,0,32.3990567195411,0.572953556178117,5.07377250913147,1,1
"MT0996",44.0852258848901,18.6602433816633,51.7492895478692,21.5993711463607,0.274431946204389,5.76399105365657,1,1
"MT0997",143.276984125893,139.951825362475,155.247868643608,172.794969170886,0.209930739531386,7.43678950923539,0.617926941042198,1
"MT0998",11.0213064712225,37.3204867633266,41.3994316382954,32.3990567195411,0.527865144064572,5.68840810294403,0.774465991434295,1
"MT0999.1",33.0639194136676,46.6506084541583,10.3498579095738,10.7996855731804,-1.81420410173401,5.53520266268976,0.109442459583219,0.781200222979494
"MT1000",44.0852258848901,74.6409735266532,31.0495737287215,32.3990567195411,-0.907943571567485,6.06420037700859,0.238047546408693,0.937144677480333
"MT1001",66.1278388273351,65.3108518358216,10.3498579095738,43.1987422927215,-1.27291158981739,6.06790078940433,0.0963665851214616,0.753975470714268
"MT1002",66.1278388273351,27.990365072495,10.3498579095738,0,-2.83652385634929,5.54045578500815,0.0263432275673314,0.419027601814554
"MT1003",0,27.990365072495,10.3498579095738,0,-1.30726635491143,4.94930001026924,0.646842655549671,1
"MT1003.1",55.1065323561126,46.6506084541583,20.6997158191477,10.7996855731804,-1.59556740201212,5.75969304992497,0.0923655471272272,0.749206690997414
"MT1007",11.0213064712225,9.33012169083165,0,10.7996855731804,-0.793250058230977,4.82867564963769,0.999999999999776,1
"MT1008",11.0213064712225,18.6602433816633,31.0495737287215,43.1987422927215,1.21878212933884,5.53996959847234,0.343844428923149,1
"MT1009",44.0852258848901,18.6602433816633,31.0495737287215,43.1987422927215,0.276531057985574,5.76519258234076,1,1
"MT1010",88.1704517697802,130.621703671643,72.4490053670169,129.596226878164,-0.142000921644086,6.98057313881462,0.880237086479795,1
"MT1011",121.234371183448,121.291581980811,217.347016101051,161.995283597705,0.643771724980032,7.45858369797926,0.109841759373932,0.781200222979494
"MT1012",209.404822953228,195.932555507465,165.597726553182,172.794969170886,-0.25565730243995,7.69072461096638,0.575295861063671,1
"MT1013",22.042612942445,9.33012169083165,0,32.3990567195411,0.0584196314300666,5.17907072349225,1,1
"MT1014",22.042612942445,46.6506084541583,41.3994316382954,21.5993711463607,-0.151680741516754,5.75765186963912,1,1
"MT1015",88.1704517697802,37.3204867633266,62.0991474574431,53.9984278659018,-0.061669025945127,6.32834963487442,1,1
"MT1017",33.0639194136676,37.3204867633266,20.6997158191477,32.3990567195411,-0.403478104021904,5.69018578345487,0.774465991434295,1
"MT1018",33.0639194136676,18.6602433816633,41.3994316382954,32.3990567195411,0.527828350411539,5.69327192387725,0.774465991434295,1
"MT1019",33.0639194136676,37.3204867633266,93.1487211861646,53.9984278659018,1.03805877127306,6.22800087765682,0.189425835169039,0.934569140766325
"MT1020",22.042612942445,18.6602433816633,62.0991474574431,43.1987422927215,1.332226307294,5.83059141921323,0.179682650641416,0.912895588801772
