"","Glycerol7a","Glycerol7b","Pyruvate7a","Pyruvate7b","logFC","logCPM","PValue","FDR_gly7_vs_pyr7"
"MT1201",22.5123322131748,75.5841041760359,33.3966628004493,88.0111810332625,0.279977246651548,6.26719125328481,0.853204373901929,1
"MT1202",123.817827172461,47.2400651100224,33.3966628004493,19.5580402296139,-1.62494865569909,6.23695587604727,0.0472057411625906,1
"MT1203",157.586325492224,103.928143242049,89.0577674678648,88.0111810332625,-0.532849577712712,7.01869460802366,0.298895796087831,1
"MT1204",22.5123322131748,28.3440390660134,66.7933256008986,48.8951005740347,1.11823421133879,5.95687826211253,0.210319553792955,1
"MT1205",11.2561661065874,37.7920520880179,0,9.77902011480695,-2.04872688288395,5.17286864474085,0.234715260443955,1
"MT1207",11.2561661065874,0,66.7933256008986,29.3370603444208,2.90657822348203,5.54609161040775,0.0250569029562526,1
"MT1208",67.5369966395244,47.2400651100224,55.6611046674155,117.348241377683,0.629924284622802,6.53831551269812,0.370903800592855,1
"MT1209",292.660318771273,236.200325550112,222.644418669662,205.359422410946,-0.29595986489426,8.0183700214632,0.39621783900343,1
"MT1210",270.147986558098,179.512247418085,256.041081470111,273.812563214594,0.257962678380256,8.04852553240182,0.52537643264164,1
"MT1211",348.94114930421,396.816546924188,423.024395472358,371.602764362664,0.0804199668015979,8.66466745747655,0.828767226940517,1
"MT1212",67.5369966395244,94.4801302200448,66.7933256008986,117.348241377683,0.186058227242153,6.7565161461572,0.868715705018315,1
"MT1213",67.5369966395244,56.6880781320269,77.9255465343817,9.77902011480695,-0.539708944574487,6.18418797801902,0.55805704047647,1
"MT1214",56.280830532937,75.5841041760359,44.5288837339324,58.6741206888417,-0.351426544975494,6.32102739430982,0.677838661811365,1
"MT1215",135.073993279049,85.0321171980403,89.0577674678648,146.685301722104,0.142139829087704,7.0717527927448,0.888602687699985,1
"MT1216",67.5369966395244,9.44801302200448,11.1322209334831,19.5580402296139,-1.17452826091051,5.54633653523716,0.412168401277613,1
"MT1217",11.2561661065874,28.3440390660134,11.1322209334831,29.3370603444208,0.018215190732057,5.3665308790364,1,1
"MT1218",101.305494959287,75.5841041760359,133.586651201797,136.906281607297,0.624180633036451,7.04577966156958,0.231771103252557,1
"MT1219",33.7684983197622,47.2400651100224,144.71887213528,78.2321609184556,1.38955036182933,6.58478959993649,0.0332168451771737,1
"MT1220",33.7684983197622,56.6880781320269,111.322209334831,78.2321609184556,0.99979454262725,6.5007111754987,0.124151331014275,1
"MT1221",0,0,11.1322209334831,19.5580402296139,3.70939345344785,4.82938978037446,0.250042163129406,1
"MT1222",33.7684983197622,66.1360911540314,111.322209334831,136.906281607297,1.26153386908545,6.75891042106083,0.025461232458533,1
"MT1223",11.2561661065874,37.7920520880179,0,29.3370603444208,-0.67216160910131,5.36405519401213,0.752675573077807,1
"MT1224",22.5123322131748,18.896026044009,0,48.8951005740347,0.295635356587675,5.45395176960141,1,1
"MT1225",0,18.896026044009,11.1322209334831,9.77902011480695,0.0172256412023927,4.95297044016886,1,1
"MT1226",11.2561661065874,9.44801302200448,0,9.77902011480695,-0.831671571918994,4.82897810580692,1,1
"MT1228",11.2561661065874,37.7920520880179,44.5288837339324,19.5580402296139,0.27578158782475,5.61740673743434,1,1
"MT1229",191.354823811986,188.96026044009,133.586651201797,195.580402296139,-0.19139643298714,7.63350897090559,0.658698451322432,1
"MT1230",90.0493288526992,141.720195330067,133.586651201797,176.022362066525,0.400267164059722,7.29453660659296,0.444649147356535,1
"MT1231",90.0493288526992,103.928143242049,133.586651201797,97.7902011480695,0.229083066826041,6.98654531895042,0.760419618207445,1
"MT1232",11.2561661065874,0,11.1322209334831,0,0.0154743872273385,4.69494875943333,1,1
"MT1233",213.867156025161,170.064234396081,33.3966628004493,68.4531408036486,-1.84573083370709,7.15118500078864,0.000194554789298405,0.101279664600484
"MT1234",360.197315410797,500.744690166237,423.024395472358,322.707663788629,-0.22682091155967,8.72404312915216,0.528055545648817,1
"MT1235",22.5123322131748,9.44801302200448,33.3966628004493,48.8951005740347,1.36223204265332,5.61913536520333,0.22670741131622,1
"MT1236",78.7931627461118,56.6880781320269,66.7933256008986,58.6741206888417,-0.0942644356249232,6.4177302737138,1,1
"MT1237",78.7931627461118,47.2400651100224,77.9255465343817,9.77902011480695,-0.543811528226053,6.1865385975793,0.569835825861558,1
"MT1238",22.5123322131748,18.896026044009,22.2644418669662,29.3370603444208,0.323161054345044,5.45778515172366,0.999999999999997,1
"MT1239",101.305494959287,170.064234396081,89.0577674678648,127.12726149249,-0.337019437558912,7.16860173207551,0.586899693525661,1
"MT1240",33.7684983197622,47.2400651100224,55.6611046674155,107.569221262876,0.995768438235554,6.36562196013069,0.161357451074699,1
"MT1242",22.5123322131748,56.6880781320269,33.3966628004493,48.8951005740347,0.0198582760853855,5.95001890852078,1,1
"MT1243",33.7684983197622,9.44801302200448,55.6611046674155,29.3370603444208,0.975120593433384,5.69811775518474,0.394324778431633,1
"MT1244",33.7684983197622,132.272182308063,44.5288837339324,88.0111810332625,-0.345330952095686,6.6044777859899,0.761144784768513,1
"MT1245",33.7684983197622,18.896026044009,11.1322209334831,58.6741206888417,0.468151135934223,5.69014576063482,0.793623498058711,1
"MT1246",67.5369966395244,47.2400651100224,77.9255465343817,29.3370603444208,-0.114202983263305,6.23453373203026,1,1
"MT1247",22.5123322131748,28.3440390660134,33.3966628004493,29.3370603444208,0.270051413182382,5.61808524579607,1,1
"MT1248",45.0246644263496,66.1360911540314,55.6611046674155,29.3370603444208,-0.428563659541143,6.1247430615193,0.647784072266235,1
"MT1249",101.305494959287,85.0321171980403,144.71887213528,107.569221262876,0.429519326157536,7.01886875213977,0.452761665902114,1
"MT1250",0,47.2400651100224,66.7933256008986,0,0.381561230753553,5.61860817405489,1,1
"MT1251",33.7684983197622,28.3440390660134,22.2644418669662,58.6741206888417,0.418611551871553,5.82752993901737,0.791646743210174,1
"MT1252",0,18.896026044009,0,9.77902011480695,-0.829864382495161,4.82619611793262,0.999999999999998,1
"MT1253",90.0493288526992,113.376156264054,133.586651201797,68.4531408036486,-0.0494872520709622,6.92724585634223,0.999999999999999,1
"MT1254",90.0493288526992,47.2400651100224,44.5288837339324,19.5580402296139,-1.06744223012649,6.1315118451969,0.183595519296243,1
"MT1255",157.586325492224,151.168208352072,33.3966628004493,136.906281607297,-0.8021162732709,7.14442993809474,0.125941686418757,1
"MT1256",56.280830532937,56.6880781320269,77.9255465343817,29.3370603444208,-0.113721026448893,6.23220693500497,0.999999999999996,1
"MT1257",0,18.896026044009,11.1322209334831,19.5580402296139,0.548061485328797,5.06766760479076,1,1
"MT1258",135.073993279049,103.928143242049,77.9255465343817,78.2321609184556,-0.589615513714832,6.89625603571028,0.259229879400837,1
"MT1259",67.5369966395244,113.376156264054,211.512197736179,224.91746264056,1.23227959001239,7.45507362984826,0.00504464399144113,0.967509616042709
"MT1260",135.073993279049,56.6880781320269,200.379976802696,156.464321836911,0.922883998928813,7.28822375441828,0.0582802152978433,1
"MT1261",371.453481517384,340.128468792161,322.83440707101,322.707663788629,-0.13560662411473,8.49078232214269,0.63909406513941,1
"MT1262",67.5369966395244,103.928143242049,22.2644418669662,88.0111810332625,-0.600099839942115,6.53085976902366,0.394223594736809,1
"MT1263",56.280830532937,28.3440390660134,55.6611046674155,0,-0.624484224122256,5.77067158456081,0.640905992555381,1
"MT1264",33.7684983197622,28.3440390660134,33.3966628004493,39.1160804592278,0.232739318085328,5.76298234807706,1,1
"MT1264.1",11.2561661065874,9.44801302200448,0,9.77902011480695,-0.831671571918994,4.82897810580692,1,1
"MT1265",11.2561661065874,37.7920520880179,33.3966628004493,39.1160804592278,0.484248111754664,5.68880440204856,0.774490121705693,1
"MT1266",0,0,11.1322209334831,9.77902011480695,3.17855760932144,4.69271490739795,0.500028108752876,1
"MT1267",146.330159385636,75.5841041760359,144.71887213528,97.7902011480695,0.145585301028045,7.08075372492355,0.890474270708763,1
"MT1268",168.842491598811,198.408273462094,155.851093068763,156.464321836911,-0.240503149864817,7.57706350860288,0.56556746325627,1
"MT1269",22.5123322131748,18.896026044009,22.2644418669662,9.77902011480695,-0.368980626991935,5.27879428324594,1,1
"MT1270",67.5369966395244,66.1360911540314,89.0577674678648,48.8951005740347,0.0195689464835998,6.46116087860995,1,1
"MT1271",78.7931627461118,94.4801302200448,22.2644418669662,58.6741206888417,-1.045230609254,6.40931866664803,0.107998566897779,1
"MT1272",45.0246644263496,37.7920520880179,66.7933256008986,19.5580402296139,0.0228841366954817,5.96026212690797,1,1
"MT1273",56.280830532937,66.1360911540314,22.2644418669662,48.8951005740347,-0.737924934802176,6.12140583425715,0.359542656425633,1
"MT1274",11.2561661065874,0,22.2644418669662,0,0.865805309970083,4.83364452041373,1,1
"MT1275",56.280830532937,28.3440390660134,22.2644418669662,39.1160804592278,-0.383511277090628,5.83148036594951,0.793001810007536,1
"MT1276",78.7931627461118,37.7920520880179,66.7933256008986,19.5580402296139,-0.429565008170074,6.13359657407058,0.677554615331395,1
"MT1277",33.7684983197622,37.7920520880179,55.6611046674155,19.5580402296139,0.0209425795118881,5.83249980746042,1,1
"MT1278",101.305494959287,151.168208352072,133.586651201797,195.580402296139,0.372624593519879,7.38529459790928,0.391203976100879,1
"MT1279",11.2561661065874,56.6880781320269,44.5288837339324,29.3370603444208,0.0302945931832496,5.82570938219489,1,1
"MT1280",22.5123322131748,37.7920520880179,22.2644418669662,0,-1.45451310225506,5.37001807972788,0.293019652666771,1
"MT1280.1",33.7684983197622,0,22.2644418669662,0,-0.532987330254282,5.07728694773842,1,1
"MT1281",78.7931627461118,75.5841041760359,122.454430268314,48.8951005740347,0.116101028954186,6.66175429849315,0.999999999999999,1
"MT1283",56.280830532937,37.7920520880179,33.3966628004493,29.3370603444208,-0.546918625638475,5.896168989223,0.607393251773012,1
"MT1284",33.7684983197622,28.3440390660134,22.2644418669662,29.3370603444208,-0.233052728202358,5.61823890347516,1,1
"MT1285",11.2561661065874,18.896026044009,22.2644418669662,9.77902011480695,0.0178828796471027,5.1779330846533,1,1
"MT1286",258.89182045151,434.608599012206,311.702186137527,410.718844821892,0.0481568614747154,8.55677025669994,0.898967870083156,1
"MT1287",0,66.1360911540314,55.6611046674155,19.5580402296139,0.0824366094881322,5.82505299808703,0.999999999999994,1
"MT1288",0,9.44801302200448,11.1322209334831,9.77902011480695,0.864350611828025,4.82881287801539,1,1
"MT1289",45.0246644263496,18.896026044009,55.6611046674155,19.5580402296139,0.23274096240528,5.76918595601924,0.999999999999996,1
"MT1290",33.7684983197622,94.4801302200448,55.6611046674155,68.4531408036486,-0.0882574342091678,6.40712544062732,1,1
"MT1291",11.2561661065874,28.3440390660134,11.1322209334831,9.77902011480695,-0.899809138002457,5.17539931230674,0.687552695024966,1
"MT1292",11.2561661065874,28.3440390660134,33.3966628004493,58.6741206888417,1.14050631834802,5.75899602728609,0.267022298903461,1
"MT1293",33.7684983197622,9.44801302200448,0,48.8951005740347,0.268583861421154,5.4565606730188,1,1
"MT1294",0,18.896026044009,11.1322209334831,29.3370603444208,0.936496496198573,5.17381875997976,0.695622799827335,1
"MT1295",22.5123322131748,28.3440390660134,33.3966628004493,9.77902011480695,-0.286504465644213,5.45916684294191,0.999999999999997,1
"MT1296",45.0246644263496,132.272182308063,89.0577674678648,29.3370603444208,-0.644189022148781,6.57461784591267,0.435763239976349,1
"MT1297",0,9.44801302200448,11.1322209334831,19.5580402296139,1.39518645595443,4.95353988932044,0.625042159574356,1
"MT1297.1",0,18.896026044009,0,9.77902011480695,-0.830017894240106,4.82619611793262,1,1
"MT1298",67.5369966395244,47.2400651100224,44.5288837339324,48.8951005740347,-0.263560096464121,6.17948077196128,0.823901926475431,1
"MT1299",22.5123322131748,9.44801302200448,0,29.3370603444208,0.000115689358439355,5.17667184577735,1,1
"MT1300",11.2561661065874,9.44801302200448,11.1322209334831,9.77902011480695,0.0171973145613222,4.95572381773679,1,1
"MT1301",22.5123322131748,9.44801302200448,0,29.3370603444208,0.000320104631837949,5.17667184577735,1,1
"MT1302",78.7931627461118,94.4801302200448,111.322209334831,58.6741206888417,-0.0652342370723867,6.73016503294888,1,1
"MT1303",45.0246644263496,66.1360911540314,44.5288837339324,58.6741206888417,-0.115389154379682,6.224753273158,1,1
"MT1304",135.073993279049,18.896026044009,0,68.4531408036486,-1.06244412784049,6.23508706818849,0.342821335475848,1
"MT1305",11.2561661065874,18.896026044009,33.3966628004493,0,0.0360237328074097,5.17991290613238,1,1
"MT1305.1",22.5123322131748,9.44801302200448,0,0,-3.6915598848396,4.83118654901927,0.250042163129406,1
"MT1307",22.5123322131748,18.896026044009,44.5288837339324,58.6741206888417,1.2886133160904,5.8297127249566,0.179737134497398,1
"MT1308",45.0246644263496,103.928143242049,122.454430268314,39.1160804592278,0.0474427356596919,6.61853264411777,1,1
"MT1309",22.5123322131748,28.3440390660134,44.5288837339324,29.3370603444208,0.484240772697483,5.69319691137467,0.774490121705693,1
"MT1310",67.5369966395244,47.2400651100224,44.5288837339324,78.2321609184556,0.141731010617207,6.32423107970995,0.999999999999995,1
"MT1311",45.0246644263496,28.3440390660134,55.6611046674155,97.7902011480695,1.09058022980436,6.27656911659205,0.137676444865738,1
"MT1312",0,56.6880781320269,111.322209334831,68.4531408036486,1.5044253650657,6.32293543415498,0.0610999806863469,1
"MT1312.1",11.2561661065874,47.2400651100224,111.322209334831,78.2321609184556,1.56630187006377,6.37033739788209,0.0243444684671186,1
"MT1313",0,9.44801302200448,11.1322209334831,9.77902011480695,0.864350611828025,4.82881287801539,1,1
"MT1314",78.7931627461118,122.824169286058,111.322209334831,117.348241377683,0.156345552759011,7.00988775088587,0.881238370987603,1
"MT1315",33.7684983197622,132.272182308063,111.322209334831,146.685301722104,0.580676556664333,7.00327706801213,0.281048116196606,1
"MT1316",101.305494959287,85.0321171980403,166.983314002246,78.2321609184556,0.373181045382137,6.99324800611046,0.569828956509341,1
"MT1317",45.0246644263496,170.064234396081,122.454430268314,166.243341951718,0.379422121033061,7.21498134525844,0.481944263297789,1
"MT1318",67.5369966395244,132.272182308063,77.9255465343817,19.5580402296139,-1.09042417479443,6.57647571305811,0.133010622794062,1
"MT1319",22.5123322131748,18.896026044009,55.6611046674155,19.5580402296139,0.790076612170673,5.62237425160417,0.5534123288144,1
"MT1320",33.7684983197622,28.3440390660134,55.6611046674155,29.3370603444208,0.419225028381542,5.83300816266012,0.790609734278956,1
"MT1322",11.2561661065874,37.7920520880179,44.5288837339324,0,-0.24129303314442,5.45847298196499,0.999999999999995,1
"MT1323",33.7684983197622,28.3440390660134,11.1322209334831,9.77902011480695,-1.456051240921,5.37071933140298,0.289173162661837,1
"MT1324",45.0246644263496,18.896026044009,55.6611046674155,19.5580402296139,0.232741277838833,5.76918595601924,1,1
"MT1325",33.7684983197622,0,0,9.77902011480695,-1.4073056148327,4.95864511221064,0.664848904380547,1
"MT1326",45.0246644263496,18.896026044009,44.5288837339324,0,-0.533091679198966,5.54739770998761,0.783245326551791,1
"MT1327",22.5123322131748,28.3440390660134,22.2644418669662,9.77902011480695,-0.673713932829628,5.37056147220928,0.726623972346541,1
"MT1328",0,47.2400651100224,11.1322209334831,29.3370603444208,-0.260454576244231,5.45011909111407,0.999999999999997,1
"MT1331",78.7931627461118,28.3440390660134,33.3966628004493,39.1160804592278,-0.487842487314971,6.01932058632273,0.645498700047585,1
"MT1332",67.5369966395244,103.928143242049,55.6611046674155,107.569221262876,-0.0672070722086839,6.72036643054285,1,1
"MT1333",90.0493288526992,37.7920520880179,55.6611046674155,78.2321609184556,0.127297530650807,6.4187745787542,1,1
"MT1334",90.0493288526992,66.1360911540314,44.5288837339324,117.348241377683,0.101341505411523,6.65290081627579,1,1
"MT1335",45.0246644263496,37.7920520880179,22.2644418669662,29.3370603444208,-0.63349934242247,5.76261993897294,0.581195940310618,1
"MT1336",1316.97143447073,1152.65758868455,1001.89988401348,977.902011480695,-0.314323684153491,10.1452686178628,0.0806397062169311,1
"MT1337",146.330159385636,132.272182308063,155.851093068763,78.2321609184556,-0.270322339317648,7.20921689981274,0.596056166342043,1
"MT1338",146.330159385636,179.512247418085,44.5288837339324,117.348241377683,-0.971561942405966,7.16869463238979,0.0440217584065011,1
"MT1339",90.0493288526992,37.7920520880179,44.5288837339324,68.4531408036486,-0.110415437784445,6.32833280921611,1,1
"MT1340",33.7684983197622,103.928143242049,111.322209334831,78.2321609184556,0.388048279576295,6.68802891710623,0.511828600952219,1
"MT1341",78.7931627461118,75.5841041760359,33.3966628004493,88.0111810332625,-0.300149390072376,6.49549681916278,0.712809459412233,1
"MT1343",78.7931627461118,18.896026044009,66.7933256008986,39.1160804592278,0.156918239123452,6.13456227191253,0.999999999999999,1
"MT1344",67.5369966395244,113.376156264054,77.9255465343817,117.348241377683,0.0969603438564389,6.8550589336708,1,1
"MT1345",90.0493288526992,75.5841041760359,44.5288837339324,117.348241377683,0.0117066917564993,6.68839437704129,1,1
"MT1346",213.867156025161,359.02449483617,200.379976802696,312.928643673822,-0.163552800170992,8.20125772567483,0.710189518335257,1
"MT1347",303.91648487786,434.608599012206,367.363290804942,576.96218677361,0.351535315333662,8.79208320745518,0.293613399144587,1
"MT1348",484.015142583258,538.536742254255,423.024395472358,537.846106314382,-0.0863857690737344,9.01518333178915,0.765869874739265,1
"MT1349",247.635654344923,207.856286484099,256.041081470111,264.033543099788,0.200643014079727,8.04547852426492,0.639177029754457,1
"MT1350",416.478145943734,340.128468792161,322.83440707101,400.939824707085,-0.0471785124744091,8.60969627569037,0.886441738698821,1
"MT1351",67.5369966395244,85.0321171980403,66.7933256008986,78.2321609184556,-0.0788149992140853,6.57706193373053,1,1
"MT1352",45.0246644263496,18.896026044009,44.5288837339324,48.8951005740347,0.584256873695484,5.89702597234856,0.607393251773012,1
"MT1353",56.280830532937,75.5841041760359,144.71887213528,176.022362066525,1.25687899234659,7.06847179172857,0.0113419207087942,1
"MT1354",45.0246644263496,18.896026044009,44.5288837339324,29.3370603444208,0.232731981328905,5.76733821747086,1,1
"MT1355",90.0493288526992,66.1360911540314,66.7933256008986,58.6741206888417,-0.297059847034985,6.50256295188483,0.701326256124341,1
"MT1357",0,28.3440390660134,33.3966628004493,9.77902011480695,0.432137502931903,5.2759675669377,1,1
"MT1358",33.7684983197622,66.1360911540314,89.0577674678648,29.3370603444208,0.168882597500955,6.22974058680351,1,1
"MT1359",78.7931627461118,0,55.6611046674155,58.6741206888417,0.611825241282517,6.08012984251846,0.570471885134233,1
"MT1360",45.0246644263496,85.0321171980403,55.6611046674155,29.3370603444208,-0.661368898879593,6.22551912204218,0.395103098626462,1
"MT1361",78.7931627461118,56.6880781320269,33.3966628004493,78.2321609184556,-0.218778757304838,6.36904219458785,0.84124086464288,1
"MT1362",112.561661065874,94.4801302200448,11.1322209334831,68.4531408036486,-1.28223753952873,6.53664925280653,0.0470360182570457,1
"MT1363",33.7684983197622,56.6880781320269,22.2644418669662,29.3370603444208,-0.798485680896965,5.82600831570976,0.42413559483435,1
"MT1363.1",33.7684983197622,47.2400651100224,66.7933256008986,19.5580402296139,0.0271086161861992,5.95782349156536,1,1
"MT1364",270.147986558098,179.512247418085,278.305523337077,185.801382181332,0.0503154146293999,7.95139499725277,0.928671790167241,1
"MT1365",225.123322131748,283.440390660134,200.379976802696,224.91746264056,-0.263563007753458,7.99403044205152,0.505183877597953,1
"MT1366",180.098657705398,217.304299506103,200.379976802696,97.7902011480695,-0.445384172256405,7.60145063101757,0.3937514005774,1
"MT1367",45.0246644263496,56.6880781320269,55.6611046674155,48.8951005740347,0.0188990264467144,6.17699335130359,1,1
"MT1367.1",0,0,11.1322209334831,9.77902011480695,3.17855760932144,4.69271490739795,0.500028108752876,1
"MT1368",67.5369966395244,66.1360911540314,89.0577674678648,68.4531408036486,0.221842704681388,6.54225932720688,0.850671511155434,1
"MT1369",157.586325492224,85.0321171980403,111.322209334831,117.348241377683,-0.0493044124047777,7.10451211957301,1,1
"MT1370",157.586325492224,122.824169286058,222.644418669662,136.906281607297,0.350947389987672,7.48745774623751,0.488038739083524,1
"MT1371",56.280830532937,18.896026044009,22.2644418669662,48.8951005740347,0.00677939571624158,5.83198852257642,1,1
"MT1372",22.5123322131748,18.896026044009,22.2644418669662,9.77902011480695,-0.368980626991935,5.27879428324594,1,1
"MT1373",78.7931627461118,37.7920520880179,55.6611046674155,19.5580402296139,-0.617172833094669,6.07817836482328,0.509237590813998,1
"MT1374",202.610989918573,151.168208352072,233.776639603145,185.801382181332,0.251121958331634,7.73490456089454,0.596978037687963,1
"MT1375",67.5369966395244,37.7920520880179,33.3966628004493,78.2321609184556,0.147105970773122,6.22815879415031,1,1
"MT1376",45.0246644263496,18.896026044009,33.3966628004493,19.5580402296139,-0.233060060283406,5.62268216280583,1,1
"MT1376.1",22.5123322131748,9.44801302200448,22.2644418669662,29.3370603444208,0.709996237200486,5.37164864164214,0.726623972346541,1
"MT1377",67.5369966395244,85.0321171980403,44.5288837339324,88.0111810332625,-0.184192250906983,6.53494901983354,0.852840108115904,1
"MT1378",33.7684983197622,28.3440390660134,44.5288837339324,48.8951005740347,0.584285188354353,5.89456523192291,0.607393251773012,1
"MT1379",11.2561661065874,28.3440390660134,44.5288837339324,48.8951005740347,1.1405272912729,5.76083747862043,0.267022298903461,1
"MT1380",112.561661065874,47.2400651100224,89.0577674678648,39.1160804592278,-0.302127522371337,6.51022354663411,0.734165286856895,1
"MT1381",67.5369966395244,85.0321171980403,55.6611046674155,68.4531408036486,-0.297024241235466,6.49653852295433,0.701326256124341,1
"MT1382",33.7684983197622,37.7920520880179,55.6611046674155,29.3370603444208,0.20516650337613,5.89587186970839,1,1
"MT1383",33.7684983197622,18.896026044009,11.1322209334831,0,-2.05344697627162,5.18023477524137,0.218829051423363,1
"MT1387",56.280830532937,28.3440390660134,22.2644418669662,107.569221262876,0.669467803954558,6.22507093337406,0.474760132848749,1
"MT1388",45.0246644263496,37.7920520880179,44.5288837339324,78.2321609184556,0.589129681215569,6.17622102340034,0.50368764609509,1
"MT1389",22.5123322131748,9.44801302200448,0,9.77902011480695,-1.36187116199847,4.95588761736883,0.625042159574356,1
"MT1390",56.280830532937,9.44801302200448,100.189988401348,29.3370603444208,0.986910263212487,6.08287988935052,0.337155332384574,1
"MT1392",0,28.3440390660134,11.1322209334831,19.5580402296139,0.0274405333949958,5.17326345686352,1,1
"MT1393",0,0,22.2644418669662,9.77902011480695,3.70941444070311,4.83143322565943,0.250042163129406,1
"MT1394",0,0,22.2644418669662,29.3370603444208,4.40155612204009,5.07079100351748,0.0625351389036923,1
"MT1395",56.280830532937,75.5841041760359,66.7933256008986,58.6741206888417,-0.0942078512444346,6.41324851914464,1,1
"MT1396",0,0,11.1322209334831,19.5580402296139,3.70939345344785,4.82938978037446,0.250042163129406,1
"MT1397",45.0246644263496,28.3440390660134,66.7933256008986,39.1160804592278,0.518354639075399,6.01888192634809,0.629225566577234,1
"MT1398",0,0,22.2644418669662,9.77902011480695,3.70941444070311,4.83143322565943,0.250042163129406,1
"MT1399",22.5123322131748,9.44801302200448,11.1322209334831,19.5580402296139,0.0178335686082472,5.1786504317703,1,1
"MT1400",22.5123322131748,0,22.2644418669662,19.5580402296139,0.935214300862662,5.18118818278365,0.687552695024966,1
"MT1402",11.2561661065874,0,11.1322209334831,9.77902011480695,0.864322281772886,4.8315986856266,1,1
"MT1403",0,9.44801302200448,22.2644418669662,29.3370603444208,2.08734912454667,5.17635055513743,0.218829051423363,1
"MT1404",0,9.44801302200448,11.1322209334831,0,0.0155027172824775,4.69213051028946,1,1
"MT1405",112.561661065874,94.4801302200448,89.0577674678648,78.2321609184556,-0.298416096134245,6.83203819949127,0.618077545945896,1
"MT1406",371.453481517384,377.920520880179,389.627732671908,430.276885051506,0.132076666140534,8.69077208016189,0.665124042493419,1
"MT1407",45.0246644263496,0,11.1322209334831,58.6741206888417,0.725468484045457,5.61996812209803,0.633349412329122,1
"MT1408",45.0246644263496,37.7920520880179,22.2644418669662,9.77902011480695,-1.32564102375945,5.61974828641109,0.22670741131622,1
"MT1409",11.2561661065874,0,0,9.77902011480695,0.0154533952925701,4.6928818398668,1,1
"MT1410",67.5369966395244,85.0321171980403,66.7933256008986,88.0111810332625,0.0190336545353878,6.61491771936243,1,1
"MT1411",33.7684983197622,66.1360911540314,11.1322209334831,29.3370603444208,-1.25073500486188,5.82367928255474,0.185168118492499,1
"MT1412",11.2561661065874,9.44801302200448,11.1322209334831,0,-0.831650579984225,4.8310211243119,1,1
"MT1413",22.5123322131748,9.44801302200448,11.1322209334831,0,-1.3618501700637,4.95791021412752,0.625042159574356,1
"MT1414",0,9.44801302200448,44.5288837339324,19.5580402296139,2.34232121450972,5.27902571874153,0.131801159747844,1
"MT1415",78.7931627461118,18.896026044009,44.5288837339324,58.6741206888417,0.152306187897104,6.1310699795985,1,1
"MT1416",11.2561661065874,37.7920520880179,0,19.5580402296139,-1.20050189189914,5.2716677003705,0.481775069745601,1
"MT1417",22.5123322131748,18.896026044009,0,9.77902011480695,-1.74870634485391,5.06998935543619,0.375070265957235,1
"MT1418",11.2561661065874,28.3440390660134,22.2644418669662,39.1160804592278,0.574792059303681,5.53689739060117,0.753975400560662,1
"MT1418.1",33.7684983197622,66.1360911540314,33.3966628004493,58.6741206888417,-0.12884535699553,6.1193805585166,0.999999999999999,1
"MT1419",22.5123322131748,9.44801302200448,11.1322209334831,48.8951005740347,0.94789720637692,5.45640435111173,0.537106738681643,1
"MT1420",33.7684983197622,47.2400651100224,33.3966628004493,9.77902011480695,-0.938403248734555,5.69231080320261,0.387858314829286,1
"MT1421",56.280830532937,18.896026044009,22.2644418669662,39.1160804592278,-0.201578037719137,5.76564305865334,1,1
"MT1422",90.0493288526992,66.1360911540314,77.9255465343817,78.2321609184556,0.0189980415828944,6.62078846782034,1,1
"MT1423",78.7931627461118,28.3440390660134,11.1322209334831,19.5580402296139,-1.65211913671687,5.76727780002054,0.116792056277252,1
"MT1424",33.7684983197622,0,0,9.77902011480695,-1.40760009157641,4.95864511221064,0.665150554558421,1
"MT1425",33.7684983197622,18.896026044009,77.9255465343817,0,0.514759739912859,5.70133206566634,0.826997489601303,1
"MT1427",11.2561661065874,28.3440390660134,22.2644418669662,9.77902011480695,-0.368952306620793,5.27612675093525,1,1
"MT1428",112.561661065874,103.928143242049,66.7933256008986,97.7902011480695,-0.368187495552976,6.860441114538,0.513960984056902,1
"MT1429",0,37.7920520880179,22.2644418669662,0,-0.82464603227421,5.17468307751015,0.752925124879957,1
"MT1430",11.2561661065874,47.2400651100224,22.2644418669662,9.77902011480695,-0.912234698952651,5.4541020197567,0.532757071094098,1
"MT1431",303.91648487786,321.232442748152,267.173302403594,312.928643673822,-0.104273625153732,8.33291832518822,0.802925176552607,1
"MT1432",22.5123322131748,0,11.1322209334831,9.77902011480695,0.0171689873643393,4.95848107581977,1,1
"MT1433",180.098657705398,132.272182308063,200.379976802696,185.801382181332,0.317548916072643,7.60434240444232,0.49750631047461,1
"MT1434",664.113800288657,850.321171980403,756.991023476851,1398.39987641739,0.509842961935881,9.8773884981422,0.13334872931056,1
"MT1435",135.073993279049,141.720195330067,278.305523337077,234.696482755367,0.874867624283953,7.76608415900095,0.0253293962559563,1
"MT1436",382.709647623972,311.784429726148,423.024395472358,391.160804592278,0.23588852899426,8.63325355372409,0.467927306215091,1
"MT1437",180.098657705398,113.376156264054,144.71887213528,78.2321609184556,-0.392950871378059,7.21302850085588,0.436537730721105,1
"MT1438",45.0246644263496,9.44801302200448,44.5288837339324,29.3370603444208,0.481448752389665,5.69827046784454,0.780710703861047,1
"MT1439",11.2561661065874,18.896026044009,22.2644418669662,9.77902011480695,0.0178828796471027,5.1779330846533,1,1
